month,energy,water,working_day,codes,code,gfa,EUI,WEI (Area),WEI (People),carbon_energy,carbon_water,carbon_index
1/1/2018,679431.21,4046.32,22,SGX C1 Energy & Water,SGX1,34658.327,19.60369322,116.7488552,47.63146198,286040.5394,5260.216,21.7665893
1/2/2018,704826.52,2860.07,18,SGX C1 Energy & Water,SGX1,34658.327,20.33642651,82.5218713,41.14911739,296731.9649,3718.091,22.45024378
1/3/2018,741746.04,2508.02,21,SGX C1 Energy & Water,SGX1,34658.327,21.40166893,72.36413922,30.9291559,312275.0828,3260.426,23.57745973
1/4/2018,660587.34,4128.86,21,SGX C1 Energy & Water,SGX1,34658.327,19.05998925,119.1303896,50.91751846,278107.2701,5367.518,21.18181699
1/5/2018,655369.75,3310.68,21,SGX C1 Energy & Water,SGX1,34658.327,18.90944563,95.52336441,40.82764007,275910.6648,4303.884,20.93820522
1/6/2018,696392.1,3618.55,20,SGX C1 Energy & Water,SGX1,34658.327,20.09306739,104.4063668,46.8555402,293181.0741,4704.115,22.25859168
1/7/2018,690216.11,2625.54,22,SGX C1 Energy & Water,SGX1,34658.327,19.91487096,75.75495493,30.90667784,290580.9823,3413.202,21.96784783
1/8/2018,710065.11,3844.8,21,SGX C1 Energy & Water,SGX1,34658.327,20.48757604,110.9343795,47.41446185,298937.4113,4998.24,22.71069461
1/9/2018,719489.06,3487.02,20,SGX C1 Energy & Water,SGX1,34658.327,20.75948617,100.6113192,45.1523969,302904.8943,4533.126,22.97239879
1/10/2018,741567.44,2635.02,23,SGX C1 Energy & Water,SGX1,34658.327,21.39651576,76.02848227,29.66965162,312199.8922,3425.526,23.58417795
1/11/2018,718889.37,4115.79,21,SGX C1 Energy & Water,SGX1,34658.327,20.74218326,118.7532797,50.7563379,302652.4248,5350.527,23.01461163
1/12/2018,742230.48,3791.37,20,SGX C1 Energy & Water,SGX1,34658.327,21.41564652,109.3927586,49.09333558,312479.0321,4928.781,23.71736214
1/1/2019,780921.59,4491.89,22,SGX C1 Energy & Water,SGX1,34658.327,22.53200479,129.6049287,52.87651193,319396.9303,5839.457,24.30232925
1/2/2019,796230.88,5272.76,18,SGX C1 Energy & Water,SGX1,34658.327,22.97372519,152.135445,75.86157689,325658.4299,6854.588,24.846054
1/3/2019,655827.03,4879.95,21,SGX C1 Energy & Water,SGX1,34658.327,18.92263957,140.8016607,60.18003618,268233.2553,6343.935,20.51697025
1/4/2019,673469.21,5746.49,21,SGX C1 Energy & Water,SGX1,34658.327,19.43167107,165.8040216,70.86629496,275448.9069,7470.437,21.14031306
1/5/2019,739273.1,5250.92,21,SGX C1 Energy & Water,SGX1,34658.327,21.33031695,151.5052934,64.75487568,302362.6979,6826.196,23.10322766
1/6/2019,777971.86,5412.46,19,SGX C1 Energy & Water,SGX1,34658.327,22.44689595,156.1662223,73.77300362,318190.4907,7036.198,24.30160455
1/7/2019,679338.95,3576.58,23,SGX C1 Energy & Water,SGX1,34658.327,19.60103123,103.1954024,40.27137653,277849.6306,4649.554,21.10891789
1/8/2019,814263.6,6139.13,20,SGX C1 Energy & Water,SGX1,34658.327,23.49402497,177.1329008,79.49378965,333033.8124,7980.869,25.48131571
1/9/2019,767147.14,5443.21,21,SGX C1 Energy & Water,SGX1,34658.327,22.13456928,157.053455,67.12621538,313763.1803,7076.173,23.97377385
1/10/2019,755917.21,6406.35,22,SGX C1 Energy & Water,SGX1,34658.327,21.81055104,184.8430249,75.41267534,309170.1389,8328.255,23.72413052
1/11/2019,664748.48,6057.62,21,SGX C1 Energy & Water,SGX1,34658.327,19.18005102,174.7810851,74.70318154,271882.1283,7874.906,20.90401881
1/12/2019,722899.56,4422.03,21,SGX C1 Energy & Water,SGX1,34658.327,20.85788965,127.5892515,54.5329205,295665.92,5748.639,22.52231343
1/1/2020,624503.32,4723.93,21,SGX C1 Energy & Water,SGX1,34658.327,18.01885359,136.3000009,58.25598179,254172.8512,6141.109,19.45119247
1/2/2020,637795.17,5065.02,20,SGX C1 Energy & Water,SGX1,34658.327,18.4023646,146.141503,65.58545501,259582.6342,6584.526,19.88855557
1/3/2020,692770.1,2702.26,22,SGX C1 Energy & Water,SGX1,34658.327,19.98856148,77.96856438,31.80979123,281957.4307,3512.938,21.33093086
1/4/2020,626179.35,4998.06,21,SGX C1 Energy & Water,SGX1,34658.327,18.06721225,144.2094998,61.63658063,254854.9955,6497.478,19.52879231
1/5/2020,646257.63,4770.76,18,SGX C1 Energy & Water,SGX1,34658.327,18.64653277,137.6511913,68.63907642,263026.8554,6201.988,20.11733081
1/6/2020,600380.62,3747.31,22,SGX C1 Energy & Water,SGX1,34658.327,17.32283904,108.1214913,44.11165054,244354.9123,4871.503,18.6227084
1/7/2020,720437.57,3990.79,22,SGX C1 Energy & Water,SGX1,34658.327,20.78685362,115.1466428,46.97778776,293218.091,5188.027,22.29751655
1/8/2020,699585.28,4503.92,20,SGX C1 Energy & Water,SGX1,34658.327,20.18520051,129.9520314,58.31993606,284731.209,5855.096,21.7132041
1/9/2020,675472.78,3524.81,22,SGX C1 Energy & Water,SGX1,34658.327,19.48948026,101.7016776,41.49248046,274917.4215,4582.253,20.88478835
1/10/2020,655534.09,4628.84,22,SGX C1 Energy & Water,SGX1,34658.327,18.91418735,133.5563601,54.48862584,266802.3746,6017.492,20.38565942
1/11/2020,616731.63,2392.11,20,SGX C1 Energy & Water,SGX1,34658.327,17.79461628,69.01977698,30.97472918,251009.7734,3109.743,18.98833094
1/12/2020,661347.48,4525.02,22,SGX C1 Energy & Water,SGX1,34658.327,19.08192164,130.5608317,53.26650342,269168.4244,5882.526,20.55237057
1/1/2021,400840.86,2143.16,20,SGX C1 Energy & Water,SGX1,34658.327,11.5654994,61.83679899,27.75114881,163943.9117,2786.108,12.45840869
1/2/2021,580186.47,2478.42,18,SGX C1 Energy & Water,SGX1,34658.327,16.74017531,71.5100876,35.65814666,237296.2662,3221.946,17.97201362
1/3/2021,531349.91,2779.94,23,SGX C1 Energy & Water,SGX1,34658.327,15.33108941,80.2098728,31.30141377,217322.1132,3613.922,16.50879323
1/4/2021,577503.28,2376.96,21,SGX C1 Energy & Water,SGX1,34658.327,16.66275698,68.58265259,29.31291075,236198.8415,3090.048,17.88015611
1/5/2021,540255.49,2629.76,18,SGX C1 Energy & Water,SGX1,34658.327,15.58804295,75.876715,37.83554352,220964.4954,3418.688,16.76637121
1/6/2021,406774.95,2725.18,22,SGX C1 Energy & Water,SGX1,34658.327,11.73671626,78.62987732,32.07959518,166370.9546,3542.734,12.69629895
1/7/2021,551179.91,2029.01,21,SGX C1 Energy & Water,SGX1,34658.327,15.90324628,58.5432182,25.02195621,225432.5832,2637.713,17.04187983
1/8/2021,536556.2,2363.46,21,SGX C1 Energy & Water,SGX1,34658.327,15.48130699,68.19313581,29.14642738,219451.4858,3072.498,16.62744801
1/9/2021,594412.66,2058.64,22,SGX C1 Energy & Water,SGX1,34658.327,17.15064492,59.3981354,24.23338562,243114.7779,2676.232,18.36600787
1/10/2021,599836.77,2010.37,21,SGX C1 Energy & Water,SGX1,34658.327,17.30714728,58.00539651,24.79208585,245333.2389,2613.481,18.52708694
1/11/2021,393608.36,2850.1,21,SGX C1 Energy & Water,SGX1,34658.327,11.35681939,82.23420594,35.14772101,160985.8192,3705.13,12.30604517
1/12/2021,409421.87,2180.27,22,SGX C1 Energy & Water,SGX1,34658.327,11.81308809,62.90753734,25.66515936,167453.5448,2834.351,12.72426048
1/1/2022,417389.34,2482.58,20,SGX C1 Energy & Water,SGX1,34658.327,12.04297426,71.63011648,32.14619862,174051.3548,3227.354,13.24662835
1/2/2022,458173.72,2585.25,18,SGX C1 Energy & Water,SGX1,34658.327,13.21972985,74.59246374,37.19515807,191058.4412,3360.825,14.52740593
1/3/2022,431228.85,1196.74,23,SGX C1 Energy & Water,SGX1,34658.327,12.44228696,34.52965286,13.47498648,179822.4305,1555.762,13.55295017
1/4/2022,405652.48,1674.89,20,SGX C1 Energy & Water,SGX1,34658.327,11.70432953,48.32576021,21.68765824,169157.0842,2177.357,12.8024605
1/5/2022,460740.21,2739.15,19,SGX C1 Energy & Water,SGX1,34658.327,13.29378103,79.03295505,37.33520855,192128.6676,3560.895,14.62232507
1/6/2022,432539.05,1267.88,22,SGX C1 Energy & Water,SGX1,34658.327,12.48009028,36.58226203,14.924914,180368.7839,1648.244,13.60068526
1/7/2022,465674.86,2026.29,20,SGX C1 Energy & Water,SGX1,34658.327,13.43616095,58.46473778,26.23783354,194186.4166,2634.177,14.70683803
1/8/2022,389830.65,1209.72,22,SGX C1 Energy & Water,SGX1,34658.327,11.24782076,34.90416603,14.2402806,162559.3811,1572.636,12.26428061
1/9/2022,376966.13,1120.44,22,SGX C1 Energy & Water,SGX1,34658.327,10.87663954,32.32816171,13.18931653,157194.8762,1456.572,11.85476128
1/10/2022,444089.14,1253.13,20,SGX C1 Energy & Water,SGX1,34658.327,12.81334613,36.15667888,16.22641199,185185.1714,1629.069,13.95914281
1/11/2022,449792.79,2544.72,22,SGX C1 Energy & Water,SGX1,34658.327,12.97791408,73.4230478,29.9553011,187563.5934,3308.136,14.26232671
1/12/2022,357795.82,1153.93,21,SGX C1 Energy & Water,SGX1,34658.327,10.32351677,33.29445186,14.23038128,149200.8569,1500.109,11.26068495
1/1/2023,441040.08,2757,19,SGX C1 Energy & Water,SGX1,34658.327,12.72537131,79.5479828,37.57850792,183913.7134,3584.1,14.01022078
1/2/2023,452706.93,2859.37,20,SGX C1 Energy & Water,SGX1,34658.327,13.06199604,82.50167413,37.02514156,188778.7898,3717.181,14.38369335
1/3/2023,459305.03,2519.91,23,SGX C1 Energy & Water,SGX1,34658.327,13.25237165,72.70720251,28.37354244,191530.1975,3275.883,14.55630948
1/4/2023,406226.34,2153.91,18,SGX C1 Energy & Water,SGX1,34658.327,11.72088716,62.14696976,30.98927489,169396.3838,2800.083,12.86687282
1/5/2023,452992.69,2946.21,22,SGX C1 Energy & Water,SGX1,34658.327,13.0702411,85.00727689,34.68146108,188897.9517,3830.073,14.40103289
1/6/2023,427066.66,2716.92,20,SGX C1 Energy & Water,SGX1,34658.327,12.32219489,78.39155075,35.18059839,178086.7972,3531.996,13.57092835
1/7/2023,415624.68,2798.63,21,SGX C1 Energy & Water,SGX1,34658.327,11.99205836,80.74913714,34.51298777,173315.4916,3638.219,13.22234382
1/8/2023,454167.89,2639.72,22,SGX C1 Energy & Water,SGX1,34658.327,13.10414926,76.16409182,31.07359844,189388.0101,3431.636,14.40787903
1/9/2023,402613.24,2599.12,21,SGX C1 Energy & Water,SGX1,34658.327,11.61663804,74.99265617,32.0526103,167889.7211,3378.856,12.797539
1/10/2023,469413.18,2012.79,22,SGX C1 Energy & Water,SGX1,34658.327,13.54402306,58.075221,23.69366001,195745.2961,2616.627,14.82200932
1/11/2023,440026.93,2215.85,21,SGX C1 Energy & Water,SGX1,34658.327,12.6961388,63.93413046,27.32608596,183491.2298,2880.605,13.92608536
1/12/2023,469428.75,2424.49,20,SGX C1 Energy & Water,SGX1,34658.327,13.5444723,69.95404019,31.39400828,195751.7888,3151.837,14.86248646
1/1/2024,265741.24,3114.81,22,SGX C1 Energy & Water,SGX1,34658.327,7.667457232,89.8719087,36.66614457,110814.0971,4049.253,8.582824865
1/2/2024,255125.13,2382.87,20,SGX C1 Energy & Water,SGX1,34658.327,7.361149602,68.75317438,30.85508314,106387.1792,3097.731,8.180936818
1/1/2018,794346.66,3596.75,22,SGX C2 Energy & Water,SGX2,36789.357,21.59175166,97.76604685,39.88681291,334419.9439,4675.775,22.48753613
1/2/2018,844759.29,3834.69,18,SGX C2 Energy & Water,SGX2,36789.357,22.96205639,104.2336782,51.97560107,355643.6611,4985.097,23.91552525
1/3/2018,856934.8,6220.61,21,SGX C2 Energy & Water,SGX2,36789.357,23.29300836,169.0872173,72.26956557,360769.5508,8086.793,24.46114738
1/4/2018,770943.83,4295.28,21,SGX C2 Energy & Water,SGX2,36789.357,20.95562121,116.7533317,49.90154014,324567.3524,5583.864,21.8943708
1/5/2018,800718.86,4333.48,21,SGX C2 Energy & Water,SGX2,36789.357,21.76495936,117.7916755,50.34533864,337102.6401,5633.524,22.72895658
1/6/2018,848115.68,4211.2,20,SGX C2 Energy & Water,SGX2,36789.357,23.05328903,114.4678881,51.37095466,357056.7013,5474.56,24.04169201
1/7/2018,775076.2,4395.01,22,SGX C2 Energy & Water,SGX2,36789.357,21.06794636,119.46417,48.73926227,326307.0802,5713.513,22.01834075
1/8/2018,820949.9,5206.83,21,SGX C2 Energy & Water,SGX2,36789.357,22.31487492,141.5308781,60.49171095,345619.9079,6768.879,23.36908175
1/9/2018,794395.43,5681.75,20,SGX C2 Energy & Water,SGX2,36789.357,21.59307731,154.4400463,69.30967933,334440.476,7386.275,22.66864777
1/10/2018,824324.09,4779.97,23,SGX C2 Energy & Water,SGX2,36789.357,22.4065914,129.9280659,50.70363547,347040.4419,6213.961,23.42648611
1/11/2018,804901.04,4205.45,21,SGX C2 Energy & Water,SGX2,36789.357,21.87863843,114.3115929,48.85791659,338863.3378,5467.085,22.83468175
1/12/2018,803338.45,5552.03,20,SGX C2 Energy & Water,SGX2,36789.357,21.83616446,150.9140266,67.72727046,338205.4875,7217.639,22.90714569
1/1/2019,75519.94,4688.37,22,SGX C2 Energy & Water,SGX2,36789.357,2.052765967,127.4382154,51.99253132,30887.65546,6094.881,2.452540915
1/2/2019,81896.23,4901.19,18,SGX C2 Energy & Water,SGX2,36789.357,2.226084843,133.2230406,66.43100126,33495.55807,6371.547,2.643834515
1/3/2019,79441.36,5282.44,21,SGX C2 Energy & Water,SGX2,36789.357,2.159357121,143.586092,61.37012993,32491.51624,6867.172,2.610118248
1/4/2019,78659.52,5834.81,21,SGX C2 Energy & Water,SGX2,36789.357,2.138105322,158.6004887,67.78743304,32171.74368,7585.253,2.636532546
1/5/2019,83454.24,4686.46,21,SGX C2 Energy & Water,SGX2,36789.357,2.268434319,127.3862982,54.44617622,34132.78416,6092.398,2.667580823
1/6/2019,84909.36,4977.09,19,SGX C2 Energy & Water,SGX2,36789.357,2.307987063,135.2861372,63.9092407,34727.92824,6470.217,2.732104028
1/7/2019,83399.35,5207.55,23,SGX C2 Energy & Water,SGX2,36789.357,2.266942312,141.550449,55.23919959,34110.33415,6769.815,2.711015739
1/8/2019,82356.24,5813.58,20,SGX C2 Energy & Water,SGX2,36789.357,2.238588731,158.0234197,70.91782736,33683.70216,7557.654,2.734969612
1/9/2019,76900.5,5096.6,21,SGX C2 Energy & Water,SGX2,36789.357,2.090292037,138.5346311,59.21108506,31452.3045,6625.58,2.525180224
1/10/2019,75849.93,5186.41,22,SGX C2 Energy & Water,SGX2,36789.357,2.061735681,140.9758262,57.51563643,31022.62137,6742.333,2.50442789
1/11/2019,85120.6,5396.52,21,SGX C2 Energy & Water,SGX2,36789.357,2.313728941,146.6869888,62.6954842,34814.3254,7015.476,2.773993058
1/12/2019,75961.97,4875.03,21,SGX C2 Energy & Water,SGX2,36789.357,2.064781127,132.5119653,56.63693757,31068.44573,6337.539,2.480622391
1/1/2020,800810.45,2012.01,21,SGX C2 Energy & Water,SGX2,36789.357,21.76744894,54.69000179,23.37505303,325929.8532,2615.613,21.78788356
1/2/2020,727904.39,3586.1,20,SGX C2 Energy & Water,SGX2,36789.357,19.78573287,97.47656095,43.74557857,296257.0867,4661.93,19.95580269
1/3/2020,721975.1,3513.23,22,SGX C2 Energy & Water,SGX2,36789.357,19.62456425,95.49582506,38.96060268,293843.8657,4567.199,19.78948487
1/4/2020,650705.22,4635.69,21,SGX C2 Energy & Water,SGX2,36789.357,17.68732245,126.0062795,53.85634245,264837.0245,6026.397,17.96263013
1/5/2020,738854.16,4424.63,18,SGX C2 Energy & Water,SGX2,36789.357,20.08336705,120.2692942,59.97168057,300713.6431,5752.019,20.32363508
1/6/2020,782610.74,3375.76,22,SGX C2 Energy & Water,SGX2,36789.357,21.27274853,91.75914654,37.43610413,318522.5712,4388.488,21.41423116
1/7/2020,763810.8,4735.79,22,SGX C2 Energy & Water,SGX2,36789.357,20.7617328,128.7271751,52.51840403,310870.9956,6156.527,21.02405743
1/8/2020,774070.77,3601.83,20,SGX C2 Energy & Water,SGX2,36789.357,21.04061699,97.90413026,43.93746334,315046.8034,4682.379,21.20322121
1/9/2020,649476.08,4367.86,22,SGX C2 Energy & Water,SGX2,36789.357,17.65391224,118.7261849,48.43817741,264336.7646,5678.218,17.90636489
1/10/2020,700399.87,2887.29,22,SGX C2 Energy & Water,SGX2,36789.357,19.03811121,78.48166523,32.01912728,285062.7471,3753.477,19.1531916
1/11/2020,606700.27,4349.3,20,SGX C2 Energy & Water,SGX2,36789.357,16.49118983,118.2216911,53.05558821,246927.0099,5654.09,16.75021621
1/12/2020,661327.05,3020.33,22,SGX C2 Energy & Water,SGX2,36789.357,17.97604264,82.09792849,33.49449854,269160.1094,3926.429,18.11005877
1/1/2021,673635.2,1586.59,20,SGX C2 Energy & Water,SGX2,36789.357,18.31059999,43.12633135,19.35425602,275516.7968,2062.567,18.40800583
1/2/2021,609763.28,2488.21,18,SGX C2 Energy & Water,SGX2,36789.357,16.57444788,67.63396272,33.72533643,249393.1815,3234.673,16.7533168
1/3/2021,524653.79,1976.43,23,SGX C2 Energy & Water,SGX2,36789.357,14.26102093,53.72287425,20.9650241,214583.4001,2569.359,14.40074364
1/4/2021,603292.83,1894.6,21,SGX C2 Energy & Water,SGX2,36789.357,16.39856956,51.49858966,22.01101161,246746.7675,2462.98,16.52664097
1/5/2021,615720.78,1590.15,18,SGX C2 Energy & Water,SGX2,36789.357,16.7363833,43.22309846,21.55298135,251829.799,2067.195,16.8374813
1/6/2021,564269.36,1448.42,22,SGX C2 Energy & Water,SGX2,36789.357,15.33784241,39.37062559,16.06251687,230786.1682,1882.946,15.42972919
1/7/2021,599512.03,2595.37,21,SGX C2 Energy & Water,SGX2,36789.357,16.29580071,70.54676166,30.15239058,245200.4203,3373.981,16.48450723
1/8/2021,704121.15,1443.47,21,SGX C2 Energy & Water,SGX2,36789.357,19.13926221,39.2360758,16.7698907,287985.5504,1876.511,19.22254754
1/9/2021,693979.63,1409.12,22,SGX C2 Energy & Water,SGX2,36789.357,18.8635977,38.30238185,15.62669238,283837.6687,1831.856,18.94451448
1/10/2021,441032.61,1718.74,21,SGX C2 Energy & Water,SGX2,36789.357,11.98804888,46.71840283,19.96791201,180382.3375,2234.362,12.11044374
1/11/2021,516084.91,1499.71,21,SGX C2 Energy & Water,SGX2,36789.357,14.02810356,40.76477879,17.42327363,211078.7282,1949.623,14.12722862
1/12/2021,542002.08,2008.29,22,SGX C2 Energy & Water,SGX2,36789.357,14.73257823,54.58888558,22.271297,221678.8507,2610.777,14.87403357
1/1/2022,438673.27,1700.13,20,SGX C2 Energy & Water,SGX2,36789.357,11.92391783,46.21255,20.73929073,182926.7536,2210.169,12.27757534
1/2/2022,418402.8,2090.35,18,SGX C2 Energy & Water,SGX2,36789.357,11.37293049,56.81942199,28.33271991,174473.9676,2717.455,11.75066005
1/3/2022,387882.84,2977.1,23,SGX C2 Energy & Water,SGX2,36789.357,10.54334383,80.92286038,31.57965283,161747.1443,3870.23,10.98311326
1/4/2022,439249.9,2356.55,20,SGX C2 Energy & Water,SGX2,36789.357,11.93959166,64.05521032,28.74672853,183167.2083,3063.515,12.35011203
1/5/2022,403236.38,1805.22,19,SGX C2 Energy & Water,SGX2,36789.357,10.96068029,49.06908267,23.18025985,168149.5705,2346.786,11.30666877
1/6/2022,400151.74,2424.23,22,SGX C2 Energy & Water,SGX2,36789.357,10.8768343,65.8948728,26.88393924,166863.2756,3151.499,11.2747321
1/7/2022,385901.78,2443.2,20,SGX C2 Energy & Water,SGX2,36789.357,10.4894951,66.41051106,29.80374155,160921.0423,3176.16,10.88230125
1/8/2022,413748.99,2544.04,22,SGX C2 Energy & Water,SGX2,36789.357,11.24643168,69.15152119,28.21259401,172533.3288,3307.252,11.66107737
1/9/2022,424775.12,1796.12,22,SGX C2 Energy & Water,SGX2,36789.357,11.54614146,48.82172852,19.91839922,177131.225,2334.956,11.90151336
1/10/2022,432355.5,2783.7,20,SGX C2 Energy & Water,SGX2,36789.357,11.75218963,75.66590522,33.95738186,180292.2435,3618.81,12.19628037
1/11/2022,420328.59,1862.06,22,SGX C2 Energy & Water,SGX2,36789.357,11.42527688,50.61409472,20.64965284,175277.022,2420.678,11.78423444
1/12/2022,439835.46,1733.04,21,SGX C2 Energy & Water,SGX2,36789.357,11.95550822,47.1071022,20.134046,183411.3868,2252.952,12.31255157
1/1/2023,417446.93,2902.57,19,SGX C2 Energy & Water,SGX2,36789.357,11.34694825,78.89700274,37.27098461,174075.3698,3773.341,11.7942489
1/2/2023,403486.86,3492.53,20,SGX C2 Energy & Water,SGX2,36789.357,10.96748878,94.93316233,42.6041509,168254.0206,4540.289,11.45906027
1/3/2023,403330.47,3051.64,23,SGX C2 Energy & Water,SGX2,36789.357,10.96323782,82.94898984,32.3703375,168188.806,3967.132,11.4167259
1/4/2023,439514.19,3005.6,18,SGX C2 Energy & Water,SGX2,36789.357,11.94677553,81.69754095,40.7380692,183277.4172,3907.28,12.41337595
1/5/2023,438282.72,3031.04,22,SGX C2 Energy & Water,SGX2,36789.357,11.91330199,82.38904529,33.61326903,182763.8942,3940.352,12.38151427
1/6/2023,429827.37,2235.07,20,SGX C2 Energy & Water,SGX2,36789.357,11.68347058,60.75316837,27.26483654,179238.0133,2905.591,12.07906987
1/7/2023,445610.51,2439.42,21,SGX C2 Energy & Water,SGX2,36789.357,12.11248433,66.30776395,28.34060062,185819.5827,3171.246,12.53315171
1/8/2023,437722.87,2174.02,22,SGX C2 Energy & Water,SGX2,36789.357,11.89808427,59.09372105,24.10918996,182530.4368,2826.226,12.29214767
1/9/2023,405112.71,3090.91,21,SGX C2 Energy & Water,SGX2,36789.357,11.01168226,84.01641812,35.90945629,168932.0001,4018.183,11.4693972
1/10/2023,400190.56,2996.97,22,SGX C2 Energy & Water,SGX2,36789.357,10.87788949,81.46296224,33.23544357,166879.4635,3896.061,11.32518213
1/11/2023,412203.1,2883.32,21,SGX C2 Energy & Water,SGX2,36789.357,11.20441165,78.37375358,33.49772511,171888.6927,3748.316,11.64757724
1/12/2023,434162.84,3236.2,20,SGX C2 Energy & Water,SGX2,36789.357,11.80131634,87.96565811,39.47727096,181045.9043,4207.06,12.28527078
1/1/2024,423909.62,2007.03,22,SGX C2 Energy & Water,SGX2,36789.357,11.52261563,54.55463655,22.257324,176770.3115,2609.139,11.89576173
1/2/2024,407264.95,2815.23,20,SGX C2 Energy & Water,SGX2,36789.357,11.07018397,76.52294657,34.34200529,169829.4842,3659.799,11.50514827
1/1/2018,113804.3,922.42,22,TP1 Energy & Water,TP1,10970,10.37413856,84.08568824,34.30546926,47911.6103,1199.146,36.62919119
1/2/2018,103569.98,1266.21,18,TP1 Energy & Water,TP1,10970,9.441201459,115.4247949,57.55599529,43602.96158,1646.073,33.74893126
1/3/2018,100568.68,854.26,21,TP1 Energy & Water,TP1,10970,9.167609845,77.87237922,33.2834327,42339.41428,1110.538,32.40708816
1/4/2018,116494.37,1087.28,21,TP1 Energy & Water,TP1,10970,10.61935916,99.11394713,42.36229099,49044.12977,1413.464,37.63372809
1/5/2018,119514.61,1078.75,21,TP1 Energy & Water,TP1,10970,10.8946773,98.33637192,42.02994758,50315.65081,1402.375,38.57381963
1/6/2018,113022.57,1150.96,20,TP1 Energy & Water,TP1,10970,10.30287785,104.9188696,47.0855415,47582.50197,1496.248,36.60531931
1/7/2018,102635.12,1297.87,22,TP1 Energy & Water,TP1,10970,9.355981768,118.3108478,48.26872725,43209.38552,1687.231,33.48608073
1/8/2018,111493.05,1088.07,21,TP1 Energy & Water,TP1,10970,10.16345032,99.18596171,42.39307074,46938.57405,1414.491,36.06406819
1/9/2018,111323.26,860.98,20,TP1 Energy & Water,TP1,10970,10.14797265,78.48495898,35.22251818,46867.09246,1119.274,35.79056655
1/10/2018,119810.69,1167.91,23,TP1 Energy & Water,TP1,10970,10.92166727,106.4639927,41.54692398,50440.30049,1518.283,38.75323925
1/11/2018,109551.11,1038.36,21,TP1 Energy & Water,TP1,10970,9.98642753,94.65451231,40.45628401,46121.01731,1349.868,35.40609563
1/12/2018,105565.19,1227.69,20,TP1 Energy & Water,TP1,10970,9.623080219,111.9134002,50.22455033,44442.94499,1595.997,34.33808264
1/1/2019,100684.3,704.4,22,TP1 Energy & Water,TP1,10970,9.178149499,64.21148587,26.19714723,41179.8787,915.72,31.39694538
1/2/2019,107386.74,752.22,18,TP1 Energy & Water,TP1,10970,9.789128532,68.57064722,34.19240945,43921.17666,977.886,33.48790518
1/3/2019,93743.24,890.35,21,TP1 Energy & Water,TP1,10970,8.545418414,81.16226071,34.68956091,38340.98516,1157.455,29.45985819
1/4/2019,109584.02,978.11,21,TP1 Energy & Water,TP1,10970,9.98942753,89.16226071,38.10884081,44819.86418,1271.543,34.37721373
1/5/2019,118349.78,886.5,21,TP1 Energy & Water,TP1,10970,10.78849407,80.81130356,34.53955831,48405.06002,1152.45,36.96240185
1/6/2019,108862.93,915,19,TP1 Energy & Water,TP1,10970,9.923694622,83.40929809,39.40259524,44524.93837,1189.5,34.09605205
1/7/2019,112987.62,873.1,23,TP1 Energy & Water,TP1,10970,10.29969189,79.58979034,31.05943038,46211.93658,1135.03,35.31367101
1/8/2019,102879.46,985.45,20,TP1 Energy & Water,TP1,10970,9.378255242,89.83135825,40.31456078,42077.69914,1281.085,32.33909053
1/9/2019,99356,859.36,21,TP1 Energy & Water,TP1,10970,9.057064722,78.3372835,33.48213743,40636.604,1117.168,31.14199439
1/10/2019,100721.58,872.09,22,TP1 Energy & Water,TP1,10970,9.181547858,79.49772106,32.43366003,41195.12622,1133.717,31.57091049
1/11/2019,114561.3,728.82,21,TP1 Energy & Water,TP1,10970,10.44314494,66.43755697,28.39607545,46855.5717,947.466,35.65383104
1/12/2019,108165.77,776.01,21,TP1 Energy & Water,TP1,10970,9.860143118,70.73928897,30.23467868,44239.79993,1008.813,33.74861678
1/1/2020,72143.65,-1490.61,21,TP1 Energy & Water,TP1,10970,6.576449407,-135.8805834,-58.07671858,29362.46555,-1937.793,20.45465494
1/2/2020,97801.07,803.9,20,TP1 Energy & Water,TP1,10970,8.915320875,73.2816773,32.88738689,39805.03549,1045.07,30.46799595
1/3/2020,85776.42,800.8,22,TP1 Energy & Water,TP1,10970,7.819181404,72.99908842,29.78233319,34911.00294,1041.04,26.81478262
1/4/2020,79990.68,802.3,21,TP1 Energy & Water,TP1,10970,7.291766636,73.13582498,31.2589821,32556.20676,1042.99,25.05991548
1/5/2020,86337.04,724.8,18,TP1 Energy & Water,TP1,10970,7.870286235,66.07110301,32.94602426,35139.17528,942.24,26.9112748
1/6/2020,97912.14,854.2,22,TP1 Energy & Water,TP1,10970,8.925445761,77.86690975,31.76831795,39850.24098,1110.46,30.55048345
1/7/2020,76599.61,694.7,22,TP1 Energy & Water,TP1,10970,6.982644485,63.32725615,25.83639719,31176.04127,903.11,23.9261916
1/8/2020,80524.32,766.7,20,TP1 Energy & Water,TP1,10970,7.340412033,69.89061076,31.36554239,32773.39824,996.71,25.18738957
1/9/2020,74913.19,689.7,22,TP1 Energy & Water,TP1,10970,6.828914312,62.87146764,25.65044356,30489.66833,896.61,23.40941326
1/10/2020,82774.88,712.7,22,TP1 Energy & Water,TP1,10970,7.545567912,64.9680948,26.50583025,33689.37616,926.51,25.81821189
1/11/2020,94568.8,-1527,20,TP1 Energy & Water,TP1,10970,8.620674567,-139.1978122,-62.46926207,38489.5016,-1985.1,27.22675858
1/12/2020,89952.16,451,22,TP1 Energy & Water,TP1,10970,8.19983227,41.11212397,16.77301732,36610.52912,586.3,27.74320471
